name,center_x,center_y
AL_32_D,106.95311007107017,-6.136188229452384
AG_33_C,106.95746212131455,-6.090966886315611
AH_33_A,106.95747850502357,-6.095487374525629
AH_33_C,106.95749490111602,-6.100007861935409
AI_33_A,106.9575113095924,-6.104528348544362
AI_33_C,106.95752773045321,-6.1090488343519045
AJ_33_A,106.95754416369896,-6.113569319357451
AJ_33_C,106.95756060933017,-6.118089803560418
AK_33_A,106.95757706734737,-6.122610286960211
AK_33_C,106.95759353775105,-6.127130769556253
AL_33_A,106.95761002054172,-6.131651251347955
AL_33_C,106.95762651571991,-6.136171732334732
AG_33_D,106.96197817489507,-6.0909504738553855
AH_33_B,106.96199459634384,-6.095470949795991
AH_33_D,106.96201103020456,-6.09999142493616
AI_33_B,106.96202747647774,-6.104511899275309
AI_33_D,106.96204393516386,-6.109032372812848
AJ_33_B,106.96206040626348,-6.113552845548194
AJ_33_D,106.96207688977707,-6.118073317480761
AK_33_B,106.96209338570517,-6.122593788609961
AK_33_D,106.9621098940483,-6.127114258935212
AL_33_B,106.96212641480693,-6.131634728455922
AL_33_D,106.96214294798162,-6.136155197171513
AG_34_C,106.96649421606415,-6.090934023632422
AH_34_A,106.96651067525217,-6.095454487275385
AH_34_C,106.96652714688065,-6.099974950117715
AI_34_A,106.96654363095011,-6.104495412158825
AI_34_C,106.96656012746105,-6.10901587339813
AJ_34_A,106.966576636414,-6.113536333835043
AJ_34_C,106.96659315780946,-6.118056793468982
AK_34_A,106.96660969164795,-6.122577252299356
AK_34_C,106.96662623793,-6.1270977103255815
AL_34_A,106.9666427966561,-6.13161816754707
AL_34_C,106.96665936782678,-6.136138623963239
AG_34_D,106.97101024479329,-6.090917535647227
AH_34_B,106.97102674172004,-6.095437986964317
AH_34_D,106.97104325111577,-6.099958437480578
AI_34_B,106.971059772981,-6.104478887195422
AI_34_D,106.97107630731624,-6.108999336108263
AJ_34_B,106.971092854122,-6.113519784218514
AJ_34_D,106.97110941339882,-6.118040231525592
AK_34_B,106.9711259851472,-6.122560678028906
AK_34_D,106.97114256936764,-6.127081123727874
AL_34_B,106.97115916606069,-6.131601568621909
AL_34_D,106.97117577522684,-6.136122012710424
AR_06_C,106.71389568388163,-6.191261278596646
AR_06_B,106.71839859156388,-6.186725588268241
AR_06_D,106.71841320275279,-6.191246669629728
AU_06_B,106.71848642191569,-6.213852064386434
AU_06_D,106.71850109839514,-6.218373140923585
AV_06_B,106.71851578575793,-6.222894216654657
AR_07_A,106.7229160611896,-6.186710951667617
AR_07_C,106.72293071074336,-6.191232022252729
AS_07_A,106.7229453712063,-6.195753092035049
AS_07_C,106.72296004257888,-6.2002741610140095
AT_07_A,106.72297472486156,-6.204795229189027
AT_07_C,106.72298941805481,-6.209316296559522
AU_07_A,106.72300412215905,-6.213837363124921
AU_07_C,106.72301883717478,-6.218358428884642
AV_07_A,106.72303356310243,-6.222879493838107
AR_07_B,106.72743351990657,-6.186696276685618
AR_07_D,106.72744820782472,-6.191217336466096
AS_07_B,106.72746290668064,-6.195738395443608
AS_07_D,106.72747761647476,-6.200259453617583
AT_07_B,106.72749233720754,-6.204780510987438
AT_07_D,106.72750706887945,-6.209301567552594
AU_07_B,106.72752181149096,-6.2138226233124785
AU_07_D,106.7275365650425,-6.218343678266509
AR_08_A,106.73195096768625,-6.186681563322702
AR_08_C,106.73196569396835,-6.191202612270287
AS_08_A,106.73198043121675,-6.195723660414734
AS_08_C,106.73199517943195,-6.200244707755463
AT_08_A,106.7320099386144,-6.204765754291895
AT_08_C,106.73202470876451,-6.209286800023454
AU_08_A,106.7320394898828,-6.213807844949564
AU_08_C,106.73205428196971,-6.218328889069642
AR_08_B,106.73646840450007,-6.186666811579323
AR_08_D,106.73648316914566,-6.191187849665759
AS_08_B,106.73649794478611,-6.195708886948878
AS_08_D,106.73651273142193,-6.200229923428104
AT_08_B,106.73652752905353,-6.204750959102859
AT_08_D,106.73654233768141,-6.2092719939725605
AU_08_B,106.73655715730604,-6.213793028036634
AU_08_D,106.73657198792785,-6.218314061294501
AV_08_A,106.7365868295473,-6.222835093745582
AR_09_A,106.74098583031947,-6.186652021455938
AR_09_C,106.74100063332807,-6.191173048652969
AS_09_A,106.74101544736011,-6.195694075046503
AS_09_C,106.74103027241608,-6.200215100635969
AT_09_A,106.74104510849642,-6.2047361254207845
AT_09_C,106.74105995560159,-6.20925714940037
AU_09_A,106.74107481373207,-6.21377817257415
AU_09_C,106.74108968288832,-6.218299194941546
AV_09_A,106.74110456307079,-6.222820216501976
AV_09_C,106.74111945427995,-6.227341237254865
AR_09_B,106.74550324511587,-6.186637192953006
AR_09_D,106.74551808648702,-6.1911582092323725
AS_09_B,106.74553293891019,-6.1956792247080665
AS_09_D,106.74554780238584,-6.200200239379512
AT_09_B,106.74556267691445,-6.204721253246132
AT_09_D,106.74557756249645,-6.209242266307342
AU_09_B,106.74559245913234,-6.2137632785625705
AU_09_D,106.74560736682257,-6.218284290011235
AV_09_B,106.74562228556758,-6.222805300652755
AV_09_D,106.74563721536788,-6.227326310486554
AR_10_A,106.75002064886073,-6.186622326070985
AR_10_C,106.75003552859398,-6.191143331404431
AS_10_A,106.75005041940781,-6.195664335934029
AS_10_C,106.75006532130269,-6.200185339659197
AT_10_A,106.75008023427908,-6.204706342579362
AT_10_C,106.75009515833744,-6.20922734469394
AU_10_A,106.75011009347827,-6.213748346002356
AU_10_C,106.750125039702,-6.218269346504029
AV_10_A,106.7501399970091,-6.222790346198381
AV_10_C,106.75015496540006,-6.227311345084832
AR_10_B,106.75453804152545,-6.186607420810335
AR_10_D,106.75455295962033,-6.191128415169606
AS_10_B,106.75456788882435,-6.195649408724848
AS_10_D,106.754582829138,-6.200170401475485
AT_10_B,106.75459778056172,-6.204691393420937
AT_10_D,106.754612743096,-6.209212384560624
AV_10_B,106.75465769736678,-6.222775353139315
AV_10_D,106.75467270434793,-6.22729634105016
AR_11_A,106.75907037953755,-6.191113460528358
AS_11_A,106.7590853471313,-6.195634443080989
AS_11_C,106.75910032586324,-6.200155424828837
AT_11_A,106.75911531573382,-6.204676405771319
AT_11_C,106.75913031674354,-6.209197385907858
AU_11_A,106.75914532889283,-6.213718365237876
AV_11_A,106.75917538661206,-6.222760321476027
AV_11_C,106.7591904321829,-6.2272812983830015
AR_11_C,106.76357279350029,-6.186577495155
AR_11_B,106.76358778831704,-6.191098467481152
AS_11_B,106.76360279430006,-6.195619439002916
AS_11_D,106.76361781144983,-6.200140409719716
AV_11_B,106.76369306471632,-6.222745251208975
AV_11_D,106.76370814887643,-6.227266217083824
AR_12_A,106.76809015275327,-6.186562474761241
AR_12_C,106.76810518593025,-6.191083436028449
AS_12_A,106.76812023030206,-6.19560439649109
AS_12_C,106.76813528586919,-6.20012535614859
AT_12_A,106.7681503526321,-6.204646315000365
AT_12_C,106.76816543059128,-6.209167273045834
AU_12_A,106.76818051974718,-6.213688230284422
AU_12_C,106.76819562010027,-6.218209186715549
AV_12_A,106.76821073165102,-6.222730142338632
AV_12_C,106.76822585439992,-6.227251097153094
AR_12_B,106.77260750081189,-6.186547415990706
AR_12_D,106.77262257234861,-6.191068366170718
AS_12_B,106.77263765510875,-6.195589315545983
AS_12_D,106.77265274909277,-6.200110264115923
AT_12_B,106.77266785430115,-6.20463121187996
AT_12_D,106.77268297073435,-6.209152158837509
AU_12_B,106.77269809839284,-6.213673104987997
AU_12_D,106.77271323727709,-6.218194050330842
AV_12_B,106.77272838738759,-6.222714994865462
AV_12_D,106.77274354872479,-6.2272359385912806
AR_13_A,106.77712483764755,-6.186532318843864
AR_13_C,106.77713994754357,-6.191053257908424
AS_13_A,106.77715506869157,-6.195574196168057
AS_13_C,106.777170201092,-6.200095133622183
AT_13_A,106.77718534474538,-6.204616070270223
AT_13_C,106.77720049965212,-6.2091370061116
AU_13_A,106.77721566581275,-6.21365794114573
AU_13_C,106.77723084322768,-6.218178875372035
AV_13_A,106.77724603189745,-6.222699808789936
AV_13_C,106.77726123182248,-6.2272207413988525
AR_13_B,106.78164216323171,-6.18651718332118
AR_13_D,106.78165731148655,-6.191038111242034
AS_13_B,106.78167247102192,-6.195559038357779
AS_13_D,106.78168764183832,-6.2000799646678395
AT_13_B,106.7817028239362,-6.204600890171632
AT_13_D,106.78171801731604,-6.209121814868573
AU_13_B,106.7817332219783,-6.21364273875809
AU_13_D,106.78174843792347,-6.218163661839601
AV_13_B,106.78176366515201,-6.222684584112524
AV_13_D,106.78177890366443,-6.22720550557628
AR_14_A,106.78615947753579,-6.1865020094231244
AR_14_C,106.78617466414899,-6.191022926172019
AS_14_A,106.78618986207128,-6.195543842115624
AS_14_C,106.78620507130316,-6.200064757253359
AT_14_A,106.78622029184507,-6.204585671584646
AT_14_C,106.78623552369751,-6.209106585108903
AU_14_A,106.78625076686095,-6.21362749782555
AU_14_C,106.78626602133586,-6.218148409734008
AV_14_A,106.78628128712275,-6.222669320833696
AV_14_C,106.78629656422203,-6.227190231124036
AR_14_B,106.79067678053126,-6.186486797150165
AR_14_D,106.79069200550234,-6.191007702698849
AS_14_B,106.79070724181106,-6.195528607442057
AS_14_D,106.79072248945793,-6.200049511379217
AT_14_B,106.79073774844342,-6.204570414509744
AT_14_D,106.790753018768,-6.2090913168330575
AU_14_B,106.79076830043213,-6.21361221834858
AU_14_D,106.79078359343632,-6.2181331190557305
AV_14_B,106.79081421346673,-6.227174918042592
AR_15_A,106.79519407218955,-6.1864715465027755
AR_15_C,106.79520933551801,-6.190992440822994
AS_15_A,106.7952246102127,-6.195513334337554
AS_15_C,106.7952398962741,-6.200034227045882
AT_15_A,106.79525519370267,-6.204555118947395
AT_15_C,106.79527050249891,-6.209076010041511
AU_15_A,106.79530115419625,-6.218117789805239
AV_15_A,106.79531649709831,-6.22263867847369
AV_15_C,106.79533185136995,-6.227159566332425
AR_15_B,106.79971135248208,-6.186456257481425
AR_15_D,106.79972665416746,-6.190977140544925
AS_15_B,106.79974196724764,-6.195498022802585
AS_15_D,106.79975729172308,-6.20001890425383
AT_15_B,106.79977262759428,-6.204539784898074
AT_15_D,106.79978797486169,-6.2090606647347375
AU_15_C,106.7998033335258,-6.213581543763245
AU_15_B,106.79981870358709,-6.218102421983012
AV_15_B,106.79983408504604,-6.222623299393459
AV_15_D,106.79984947790314,-6.227144175994007
AR_16_A,106.80422862138029,-6.186440930086589
AR_16_C,106.80424396142212,-6.190961801865121
AS_16_A,106.8042593128873,-6.195482672837626
AS_16_C,106.80427467577633,-6.2000035430035325
AT_16_A,106.80429005008965,-6.204524412362255
AT_16_C,106.80430543582777,-6.209045280913214
AU_16_A,106.80432083299114,-6.213566148655831
AU_16_C,106.80433624158027,-6.218087015589525
AV_16_A,106.80435166159563,-6.222607881713713
AV_16_C,106.8043670930377,-6.227128747027814
AR_16_B,106.80874587885562,-6.186425564318746
AR_16_D,106.80876125725344,-6.190946424784051
AS_16_B,106.80877664710314,-6.195467284443152
AS_16_D,106.80879204840527,-6.199988143295467
AT_16_B,106.80880746116024,-6.204509001340415
AT_16_D,106.80882288536857,-6.209029858577414
AU_16_B,106.80883832103073,-6.213550715005885
AU_16_D,106.80885376814723,-6.21807157062525
AV_16_B,106.8088692267185,-6.222592425434924
AV_16_D,106.80888469674507,-6.227113279434329
AR_17_A,106.81326312487954,-6.186410160178364
AR_17_C,106.81327854163284,-6.190931009302196
AS_17_A,106.81329396986659,-6.195451857619638
AS_17_C,106.81330940958131,-6.199972705130108
AT_17_A,106.81332486077747,-6.20449355183303
AT_17_C,106.81334032345553,-6.209014397727815
AU_17_A,106.81335579761603,-6.21353524281389
AU_17_C,106.81337128325939,-6.218056087090671
AV_17_A,106.8133867803861,-6.222576930557578
AV_17_C,106.81340228899667,-6.227097773214028
AR_17_B,106.81778035942345,-6.186394717665925
AR_17_D,106.81779581453175,-6.190915555420032
AS_17_B,106.81781128114909,-6.195436392367563
AS_17_D,106.81782675927593,-6.199957228507939
AT_17_B,106.8178422489128,-6.204478063840578
AT_17_D,106.81785775006011,-6.208998898364898
AU_17_B,106.81787326271842,-6.2135197320803215
AU_17_D,106.81788878688816,-6.218040564986266
AV_17_B,106.81790432256985,-6.222561397082148
AV_17_D,106.81791986976395,-6.227082228367389
AR_18_A,106.82229758245882,-6.186379236781904
AR_18_C,106.82231307592164,-6.190900063138036
AS_18_A,106.82232858092208,-6.195420888687405
AS_18_C,106.82234409746057,-6.199941713429434
AT_18_A,106.82235962553763,-6.204462537363541
AT_18_C,106.82237516515373,-6.208983360489143
AU_18_A,106.82239071630937,-6.21350418280566
AU_18_C,106.82240627900502,-6.218025004312514
AV_18_A,106.82242185324117,-6.22254582500912
AV_18_C,106.82243743901832,-6.227066644894897
AR_18_B,106.82681479395707,-6.186363717526784
AR_18_D,106.82683032577394,-6.190884532456688
AT_18_B,106.8268769906234,-6.2044469724023985
AT_18_D,106.8268925687078,-6.208967784101028
AU_18_B,106.8269081583603,-6.21348859499039
AU_18_D,106.82692375958138,-6.218009405069898
AV_18_B,106.82693937237151,-6.222530214338972
AV_18_D,106.8269549967312,-6.227051022797033
AR_19_A,106.83133199388965,-6.186348159901043
AR_19_C,106.83134756406008,-6.190868963376471
AS_19_A,106.83137873918557,-6.199910567905346
AT_19_A,106.83139434414159,-6.204431368957632
AT_19_C,106.83140996069379,-6.208952169201039
AU_19_A,106.83142558884265,-6.213472968634989
AU_19_C,106.83144122858866,-6.217993767258901
AV_19_A,106.8314568799323,-6.222514565072191
AV_19_C,106.83147254287405,-6.22703536207428
AR_19_B,106.83584918222802,-6.186332563905164
AT_19_B,106.8359116860636,-6.204415727029724
AT_19_D,106.83592734108312,-6.208936515789658
AU_19_B,106.83594300772785,-6.213457303739946
AU_19_D,106.8359586859983,-6.217978090880008
AV_19_B,106.83597437589496,-6.222498877209261
AV_19_D,106.8359900774183,-6.227019662727126
AR_20_A,106.84036635894358,-6.186316929539628
AR_20_C,106.84038200581966,-6.190837710021355
AS_20_A,106.84039766434758,-6.195358489695572
AS_20_C,106.84041333452782,-6.199879268561701
AT_20_A,106.84042901636087,-6.204400046619162
AT_20_C,106.84044470984722,-6.208920823867368
AU_20_A,106.84046041498735,-6.213441600305742
AU_20_C,106.84047613178176,-6.217962375933704
AV_20_A,106.84049186023094,-6.222483150750667
AV_20_C,106.84050760033537,-6.227003924756052
AR_20_B,106.84488352400781,-6.186301256804922
AR_20_D,106.84489920923599,-6.190822025747423
AS_20_B,106.84491490614457,-6.195342793882228
AS_20_D,106.84493061473403,-6.199863561208756
AU_20_B,106.84497781059255,-6.213425858332866
AU_20_D,106.84499356591044,-6.217946622420475
AV_20_B,106.84500933291166,-6.222467385696896
AV_20_D,106.84502511159668,-6.226988148161549
AR_21_A,106.84940067739214,-6.186285545701528
AS_21_A,106.84943213626066,-6.195327059643699
AS_21_C,106.84944788325885,-6.199847815402378
AT_21_A,106.84946364196696,-6.204368570352011
AT_21_C,106.84947941238549,-6.208889324492013
AU_21_A,106.84949519451493,-6.213410077821806
AU_21_C,106.84951098835579,-6.217930830340808
AV_21_A,106.84952679390854,-6.222451582048436
AV_21_C,106.84954261117369,-6.226972332944105
AR_21_C,106.85391781906799,-6.1862697962299364
AS_21_B,106.85394935466732,-6.1953112869804725
AS_21_D,106.85396514007374,-6.199832031143052
AT_21_B,106.85398093721865,-6.204352774496397
AT_21_D,106.85399674610254,-6.208873517039921
AU_21_B,106.85401256672591,-6.213394258773048
AU_21_D,106.85402839908924,-6.217914999695193
AV_21_B,106.85404424319304,-6.222435739805774
AV_21_D,106.8540600990378,-6.226956479104211
AR_22_A,106.85843494900685,-6.186254008390631
AR_22_C,106.8584507492884,-6.190774742545966
AS_22_A,106.85846656133599,-6.1952954758930385
AS_22_C,106.85848238515014,-6.19981620843127
AT_22_A,106.85849822073136,-6.204336940160076
AT_22_C,106.85851406808011,-6.208857671078874
AU_22_A,106.85852992719691,-6.213378401187083
AU_22_C,106.85854579808223,-6.217899130484122
AV_22_A,106.85856168073657,-6.222419858969406
AV_22_C,106.85857757516045,-6.226940586642356
AR_22_B,106.86295206718013,-6.186238182184103
AR_22_D,106.8629679058118,-6.190758904687219
AS_22_B,106.8629837562381,-6.195279626381886
AS_22_D,106.8629996184595,-6.199800347267519
AT_22_B,106.86301549247652,-6.204321067343539
AT_22_D,106.86303137828965,-6.20884178660936
AU_22_B,106.86304727589938,-6.213362505064403
AU_22_D,106.86306318530619,-6.217883222708084
AV_22_B,106.8630791065106,-6.22240393953982
AV_22_D,106.8630950395131,-6.22692465555903
AR_23_A,106.86746917355929,-6.186222317610841
AR_23_C,106.8674850505406,-6.190743028433493
AS_23_A,106.86750093934509,-6.195263738447504
AS_23_C,106.86751683997325,-6.199784447652293
AT_23_A,106.86753275242559,-6.204305156047277
AT_23_C,106.86754867670258,-6.208825863631872
AU_23_A,106.86758056073256,-6.217867276367571
AV_23_A,106.86759652048653,-6.222387981517511
AV_23_C,106.86761249206715,-6.226908685854731
AR_23_B,106.87198626811576,-6.186206414671338
AR_23_D,106.87200218344621,-6.190727113785279
AS_23_B,106.8720181106284,-6.195247812090385
AS_23_D,106.87203404966283,-6.1997685095860815
AT_23_B,106.87205000054998,-6.204289206271783
AT_23_D,106.87206596329035,-6.2088099021469025
AU_23_C,106.87209792433276,-6.21785129146308
AV_23_B,106.8721139226358,-6.2223719849029715
AV_23_D,106.87212993279405,-6.226892677529951
AR_24_A,106.876503350821,-6.186190473366085
AR_24_C,106.87651930450009,-6.190711160743065
AS_24_A,106.87653527005949,-6.195231847311025
AS_24_C,106.87655124749968,-6.199752533069381
AT_24_A,106.87656723682115,-6.204273218017548
AT_24_C,106.8765832380244,-6.208793902154945
AU_24_A,106.87661527607825,-6.2178352679951026
AV_24_A,106.87663131292986,-6.222355949696696
AV_24_C,106.87664736166523,-6.226876630585187
AR_24_B,106.88102042164643,-6.186174493695575
AR_24_D,106.88103641367368,-6.190695169307352
AS_24_B,106.8810524176098,-6.195215844109915
AS_24_D,106.88106843345524,-6.199736518102683
AT_24_B,106.88108446121053,-6.204257191285073
AT_24_D,106.88110050087617,-6.208777863656499
AU_24_C,106.88111655245264,-6.213298535216382
AU_24_B,106.88113261594047,-6.217819205964138
AV_24_B,106.88114869134014,-6.222339875899182
AV_24_D,106.88116477865215,-6.226860545020934
AR_25_A,106.88553748056353,-6.186158475660305
AR_25_C,106.88555351093844,-6.190679139478632
AS_25_A,106.88556955325075,-6.1951998024875525
AS_25_C,106.88558560750096,-6.199720464686486
AT_25_A,106.88560167368958,-6.204241126074849
AT_25_C,106.8856177518171,-6.208761786652056
AU_25_A,106.88563384188402,-6.213282446417527
AU_25_C,106.88564994389084,-6.217803105370681
AV_25_A,106.88566605783807,-6.2223237635109285
AV_25_C,106.8856821837262,-6.226844420837691
AR_25_B,106.89005452754373,-6.186142419260769
AR_25_D,106.89007059626579,-6.190663071257399
AS_25_B,106.89008667695381,-6.1951837224444315
AS_25_D,106.89010276960828,-6.1997043728212855
AT_25_B,106.89011887422971,-6.204225022387376
AT_25_D,106.89013499081861,-6.208745671142117
AU_25_B,106.89015111937547,-6.21326631908493
AU_25_D,106.89016725990079,-6.217786966215231
AV_25_B,106.89018341239509,-6.222307612532434
AV_25_D,106.89019957685885,-6.226828258035958
AR_26_A,106.89457156255847,-6.1861263244974625
AR_26_C,106.89458766962719,-6.190646964644154
AS_26_A,106.89460378869042,-6.195167603981053
AS_26_C,106.89461991974864,-6.199688242507579
AT_26_A,106.89463606280239,-6.20420888022315
AT_26_C,106.89465221785217,-6.208729517127179
AU_26_A,106.89466838489847,-6.213250153219086
AU_26_C,106.89468456394178,-6.217770788498288
AV_26_A,106.89470075498264,-6.222291422964197
AV_26_C,106.89471695802152,-6.226812056616235
AR_26_B,106.8990885855792,-6.186110191370888
AR_26_D,106.89910473099407,-6.190630819639394
AS_26_B,106.899120888432,-6.195151447097913
AS_26_D,106.8991370578935,-6.1996720737458695
AT_26_B,106.89915323937907,-6.204192699582674
AT_26_D,106.89916943288921,-6.208713324607744
AU_26_B,106.89918563842443,-6.213233948820498
AU_26_D,106.89920185598524,-6.217754572220352
AV_26_B,106.89921808557214,-6.222275194806722
AV_26_D,106.89923432718564,-6.226795816579021
AR_27_A,106.90360559657738,-6.186094019881542
AR_27_C,106.90362178033789,-6.190614636243618
AS_27_A,106.90363797615002,-6.1951352517955165
AS_27_C,106.90365418401427,-6.199655866536654
AT_27_A,106.90367040393116,-6.204176480466448
AT_27_C,106.90368663590115,-6.208697093584313
AU_27_A,106.90370287992481,-6.213217705889667
AU_27_C,106.90371913600261,-6.217738317381925
AV_27_A,106.90373540413506,-6.222258928060506
AV_27_C,106.90375168432266,-6.226779537924824
AR_27_B,106.90812259552445,-6.186077810029928
AR_27_D,106.9081388176301,-6.19059841445733
AS_27_B,106.90815505181592,-6.19511901807436
AS_27_D,106.90817129808242,-6.199639620880435
AT_27_B,106.90818755643011,-6.2041602228749735
AT_27_D,106.90820382685949,-6.208680824057385
AU_27_B,106.90822010937104,-6.213201424427094
AU_27_D,106.90823640396533,-6.217722023983513
AV_27_B,106.90825271064281,-6.222242622726057
AV_27_D,106.90826902940401,-6.226763220654146
AR_28_A,106.91263958239185,-6.186061561816546
AR_28_C,106.91265584284214,-6.190582154281031
AS_28_A,106.91267211540115,-6.195102745934948
AS_28_C,106.9126884000694,-6.199623336777718
AT_28_A,106.91270469684737,-6.204143926808753
AT_28_C,106.9127210057356,-6.2086645160274685
AU_28_A,106.91273732673459,-6.213185104433286
AU_28_C,106.91275365984484,-6.217705692025618
AV_28_A,106.91277000506685,-6.22222627880388
AV_28_C,106.91278636240115,-6.226746864767488
AR_28_B,106.91715655715103,-6.186045275241898
AR_28_D,106.91717285594545,-6.1905658557152226
AS_28_B,106.91718916687715,-6.1950864353777835
AS_28_D,106.91720548994664,-6.199607014229001
AT_28_B,106.9172218251544,-6.204127592268294
AT_28_D,106.91723817250097,-6.208648169495067
AU_28_B,106.91725453198686,-6.213168745908748
AU_28_D,106.91727090361255,-6.217689321508745
AV_28_B,106.9172872873786,-6.222209896294479
AV_28_D,106.91730368328547,-6.2267304702653625
AR_29_A,106.92167351977345,-6.186028950306489
AR_29_C,106.9216898569115,-6.190549518760411
AS_29_A,106.92170620621536,-6.1950700864033745
AS_29_C,106.92172256768556,-6.1995906532347975
AT_29_A,106.92173894132262,-6.204111219254097
AT_29_C,106.92175532712703,-6.208631784460686
AU_29_A,106.9217717250993,-6.213152348853984
AU_29_C,106.92178813523996,-6.217672912433404
AV_29_A,106.9218045575495,-6.222193475198362
AV_29_C,106.92182099202846,-6.226714037148275
AR_29_B,106.92619047023055,-6.186012587010825
AR_29_D,106.9262068457117,-6.190533143417102
AS_29_B,106.92622323338723,-6.195053699012222
AS_29_D,106.92623963325765,-6.19957425379561
AT_29_B,106.92625604532348,-6.204094807766675
AT_29_D,106.92627246958521,-6.208615360924834
AU_29_B,106.92628890604337,-6.213135913269504
AU_29_D,106.92630535469847,-6.2176564648001005
AV_29_B,106.926321815551,-6.2221770155160385
AV_29_D,106.92633828860153,-6.226697565416734
AR_30_A,106.93070740849379,-6.185996185355412
AR_30_C,106.93072382231755,-6.190516729685801
AS_30_A,106.93074024836423,-6.195037273204839
AS_30_C,106.93075668663435,-6.199557815911945
AT_30_A,106.93077313712843,-6.204078357806533
AT_30_C,106.93078959984697,-6.208598898888017
AU_30_A,106.9308060747905,-6.2131194391558155
AU_30_C,106.93082256195952,-6.217639978609345
AV_30_A,106.93083906135455,-6.222160517248016
AV_30_C,106.9308555729761,-6.226681055071248
AR_30_B,106.93522433453461,-6.1859797453407595
AR_30_D,106.93524078670045,-6.1905002775670175
AS_30_B,106.93525725111778,-6.19502080898173
AS_30_D,106.93527372778709,-6.199541339584313
AT_30_B,106.93529021670892,-6.20406186937418
AT_30_D,106.93530671788375,-6.208582398350747
AU_30_B,106.93532323131214,-6.21310292651343
AU_30_D,106.93533975699457,-6.217623453861646
AV_30_B,106.93535629493158,-6.222143980394807
AV_30_D,106.93537284512365,-6.226664506112329
AR_31_A,106.93974124832447,-6.1859632669673745
AR_31_C,106.93975773883189,-6.190483787061263
AS_31_A,106.93977424161932,-6.195004306343407
AS_31_C,106.93979075668732,-6.199524824813223
AT_31_A,106.93980728403638,-6.2040453424701285
AT_31_C,106.939823823667,-6.208565859313533
AU_31_A,106.93984037557972,-6.21308637534286
AU_31_C,106.93985693977505,-6.2176068905575175
AV_31_A,106.93987351625351,-6.222127404956923
AV_31_C,106.9398901050156,-6.226647918540492
AR_31_B,106.9442581498348,-6.185946750235768
AR_31_D,106.94427467868327,-6.190467258169043
AS_31_B,106.94429121984034,-6.194987765290378
AS_31_D,106.94430777330649,-6.199508271599188
AT_31_B,106.94432433908226,-6.204028777094887
AT_31_D,106.94434091716816,-6.2085492817768895
AU_31_B,106.9443575075647,-6.213069785644613
AU_31_D,106.9443741102724,-6.217590288697471
AV_31_B,106.9443907252918,-6.222110790934877
AV_31_D,106.94440735262339,-6.22663129235625
AR_32_A,106.94877503903706,-6.185930195146449
AR_32_C,106.94879160622608,-6.1904506908908745
AS_32_A,106.94880818575224,-6.194971185823159
AS_32_C,106.94882477761605,-6.199491679942719
AT_32_A,106.94884138181801,-6.204012173248972
AT_32_C,106.94885799835868,-6.208532665741328
AU_32_A,106.94887462723851,-6.213053157419207
AU_32_C,106.9488912684581,-6.21757364828202
AV_32_A,106.9489079220179,-6.222094138329184
AV_32_B,106.94892458791847,-6.226614627560114
AR_32_B,106.95329191590271,-6.1859136016999345
AR_32_D,106.95330852143177,-6.190434085227267
AS_32_B,106.95332513932651,-6.19495456794226
AS_32_D,106.95334176958744,-6.199475049844334
AT_32_B,106.95335841221508,-6.203995530932895
AT_32_D,106.95337506720998,-6.208516011207364
AU_32_B,106.95339173457262,-6.213036490667155
AU_32_D,106.95340841430354,-6.217556969311682
AR_33_A,106.95780878040321,-6.185896969896735
AR_33_C,106.95782542427177,-6.190417441178735
AS_33_A,106.95784208053458,-6.194937911648197
AS_33_C,106.95785874919211,-6.19945838130454
AT_33_A,106.95787543024493,-6.2039788501471715
AT_33_C,106.95789212369353,-6.2084993181755115
AU_33_A,106.95790882953844,-6.2130197853889735
AU_33_C,106.95792554778018,-6.2175402517869705
AR_33_B,106.96232563251,-6.185880299737365
AR_33_D,106.96234231471755,-6.190400758745796
AS_33_B,106.96235900934789,-6.194921216941488
AS_33_D,106.96237571640152,-6.199441674323857
AT_33_B,106.96239243587898,-6.203962130892322
AT_33_D,106.96240916778078,-6.208482586646288
AU_33_B,106.96242591210743,-6.213003041585179
AR_34_A,106.96685919274056,-6.190384037928965
AS_34_A,106.96687592573792,-6.194904483822645
AS_34_C,106.96689267118711,-6.199424928902803
AT_34_A,106.96690942908869,-6.203945373168856
AT_34_C,106.96692619944315,-6.208465816620213
AR_34_C,106.97135929942823,-6.185846844352187
AR_34_B,106.97137605831222,-6.190367278728756
AS_34_B,106.97139282967608,-6.194887712292188
AS_34_D,106.97140961352034,-6.199408145041898
AV_07_B,106.72755132953455,-6.222864732414107
AV_08_B,106.73206908502571,-6.222849932383112
AU_10_B,106.7546277167413,-6.21373337489397
AU_10_D,106.75464270149806,-6.218254364420393
AR_11_D,106.7590554230815,-6.18659247717152
AU_11_C,106.75916035218218,-6.218239343760792
AT_11_B,106.76363283976681,-6.2046613796309735
AT_11_D,106.76364787925148,-6.209182348736107
AU_11_B,106.76366292990433,-6.213703317034537
AU_11_D,106.76367799172576,-6.218224284525687
AV_14_D,106.79079889778103,-6.222654018953927
AU_15_D,106.79528582266327,-6.213596900327652
AS_18_B,106.82684586915695,-6.195405346579645
AS_18_D,106.82686142410662,-6.1999261598950755
AS_19_C,106.83136314582524,-6.195389766044766
AR_19_D,106.83586479075151,-6.190853355897865
